28402;313123315;CSHBNCON;FRCEDO
28403;787688384;CDYCJK;QDKCYB
28404;281573616;XYHVIKCF;DYMOBH
28405;228979189;IZFPCV;YXACXL
28406;481972512;YSXYM;JQUPO
28407;922507172;PTPBEKU;SXPGCDOVY
28408;306886611;CNXXIB;MLNDQY
28409;907458398;DCRLTBNGKG;IDTEJBENWNRA
28410;825612244;COOKCLT;VZYCF
28411;331874833;HPMN;PGCFLFUCL
28412;909229247;JCEYEA;JNYCAOQH
28413;152561632;RJYLVPZYE;ATGFXOA
28414;453236068;ARPQNSBTU;PALGYTL
28415;709287103;KPTLSM;VVWYM
28416;043956338;GMVMHSUYFL;VPDTLRI
28417;549161167;LBMTBQL;LBXGXTV
28418;501751876;RUQXJDGD;BLUDPOU
28419;253341219;QVICZTBKE;BAVAAOWS
28420;648833046;NIIRIUUOU;TKXXDZFKP
28421;004570089;RHJBO;IPMOV
28422;327181145;UZVARHA;MBPSUZTSX
28423;118826394;QCESO;AZAHHH
28424;735298647;BROVJLIX;ZSOFWC
28425;963299899;CYAOMDFQX;CKIXMT
28426;379848619;ZGYDPQ;NVUOJGON
28427;111247995;ZPZGRD;BXYW
28428;442771236;AWREYVE;VHZAGTOR
28429;897478366;RXFNFQ;YEBQTUXWN
28430;365573758;VMVB;GTYASLE
28431;048059599;OQNWPF;KJPUIBMUUI
28432;813416647;OZQVA;GOZBQOFBZV
28433;116381231;GGGPQUG;HOWRM
28434;910402293;JVROERA;NEHJDYOMX
28435;539641307;CCCKDJ;NAMRR
28436;517219813;IWQLC;BMHLUSIRW
28437;859468536;ZANXXAXDP;TLVXBEINRP
28438;855749682;WUDUYW;OYEXTF
28439;000545284;TRZNMWN;SNXYZYYVYAKS
28440;561531127;GTIAGK;LUFRIPX
28441;678884551;IONCSPDUQEO;ZYYZSQVZ
28442;094055815;DJBBDGEWX;APPMCULQ
28443;966852490;BVQICJKY;AOUAVMBW
28444;850232072;VHZTRZUZ;YVAJIMVR
28445;307054240;RUUAT;MOVYTAH
28446;075431782;XIVGLAEZTF;WRWUGCJ
28447;453275977;HLXPURKS;CNAFJHT
28448;778627078;JLEXIHYO;HHOFOVYJ
28449;776103854;ZOLHFM;SOXOWG
28450;317238304;IQSKZY;FPLQSDD
28451;520855536;CXICBUSJN;LVEUZXMV
28452;449155054;HLMIGJH;IPBUVG
28453;032225632;LRADUSSPG;STWWMJT
28454;893815358;NZPNTNWFR;QYXMWVHQ
28455;330162738;IUGSNXFF;KKIKPLP
28456;538030729;HCOAPWA;OBWLUIVZE
28457;515561684;CXWDS;BUHGVA
28458;673308795;QUGKKXG;FQXMABILG
28459;262807827;LCHTJXC;ULCQFZQBT
28460;092631308;NKPMM;SABBSZPKRI
28461;363159539;OKPAU;NEFDQM
28462;553405818;YXBFUFNHEJ;JYXLYNWRHT
28463;500082755;NEUAB;XFEOAK
28464;573424784;FQNDZJ;CUJJKRONV
28465;199394794;SVFYLBWH;ZUSRAOTS
28466;680218017;OGBRAYUKYWQ;MWOMPU
28467;294698304;TXUWIH;GXAPVN
28468;017542139;PXWRUKC;IZYYBLALGF
28469;117903506;LWUUXWGB;UQGMFJQKU
28470;023707048;AOKZZFVQP;ORNCS
28471;228103072;JHTBFLF;GANHRVK
28472;521273527;UABLNG;DITKTZJN
28473;487094467;XZJOXGET;BZMHSLPHJ
28474;077907996;AZJBQ;OCZCPBMGF
28475;245755888;IUBJEVYXA;XQBWBHPK
28476;935401381;ACYITRXTIL;NOGIIHGHSC
28477;774997394;PORSVA;TPDADEQX
28478;074145365;YDPBFEOBRZ;RTKGTYR
28479;342708363;GBSQYRD;KDZLKNQ
28480;318851892;IIVSFLCZ;IUQBTPCTA
28481;163194910;BGABCJ;IYRWOOPH
28482;532197702;OCIMDBTV;JCBVGZSK
28483;785044419;ZVJGZ;PPFPWRD
28484;004933792;HCPQISCWD;NJXUKLYP
28485;460113002;MMCQABKREF;WBOZCRTU
28486;072357131;HPLSCUL;CWGDKNC
28487;628188041;TOWAYHWR;PACYLITX
28488;338251576;LSKVYRH;KGSVII
28489;971843006;QFSBPLCSH;NPOEX
28490;151243504;GLRSJ;EKAXQL
28491;342279988;BDIEUURDJI;MKMMK
28492;801665026;OGXMDU;BEXZJMVB
28493;485304168;TBIBIPOF;DLQYCRU
28494;895595861;RMMCPJTGQBF;MUSZIGZ
28495;733819566;WOHAJXJ;TELVN
28496;034031916;KFZAASR;WWTITC
28497;650097728;SQJQBDR;CJYMZ
28498;868404495;KNJDWNYNF;HSHCGBFV
28499;739057441;MKYMLQEUZ;HBVNYFYX
28500;869996861;BTEFUT;LHZULL
28501;343070046;DQHAHRYMVO;CJIVQXNV
28502;576927828;RWMDWATXW;EJSKLAA
28503;415662665;SSHPXWXT;IUCOPI
28504;513255864;QDXPXOS;PTFJE
28505;951179626;MXOLEJJNRR;EFLHGC
28506;741076147;UNZFZXUFC;QDJFFZEWO
28507;581927699;QSWZKLHN;DZGMJSTW
28508;564437588;HUGPZ;PZMLU
28509;064740052;EKXPVBO;DBFBRYLXX
28510;611367068;EXGAYK;LKPLW
28511;830554173;OLGCAVZ;QMOLNIF
28512;595160993;KZYYT;ABOGIHE
28513;816496197;QGXOXZP;OEMWBFP
28514;126189323;QJTPC;MQVDYYPWL
28515;420833529;SSLWYXZTLO;LMVOZESF
28516;303615408;NQLYMCDSOMQ;FBWKNFG
28517;152680050;URVJWPSGNA;ZFSFYGY
28518;740413956;NEYDRN;RBOCSNWT
28519;511080252;PMYJBMJIJ;YPCAU
28520;236131652;SJOPBNM;WRVZYWBK
28521;133802055;BYIMNSI;QWZWHJ
28522;281405760;PQPNLMQQ;PBXEWAGAK
28523;148764456;UMOAVOQZ;KWSMIGO
28524;425713499;IWHKPLJUX;ATGDHSJ
28525;102601752;MSOJG;MBSLPXIEGZY
28526;288231751;FDIDSFXYGA;UARGOYZD
28527;706443437;NUYEODYX;BDYYE
28528;685298087;APSLJ;BEPFDJ
28529;723400046;JXAMQL;CBJYEZ
28530;217611149;UOVBIV;KJHKEMODET
28531;998856840;AGBCA;ROHHB
28532;023597692;FIAETQ;UTKDBT
28533;237955525;LETNBR;OXCAY
28534;523913592;XQSCX;YYTJILS
28535;225114317;JFOOSLCDZS;QJRITWVMJYC
28536;545094967;CQGJDKWC;KNSPRC
28537;542150683;SOERYIYS;MKPOPMP
28538;852108928;OKJQQPP;HAGPZLFT
28539;331923208;FVGSJX;EBPWNNZ
28540;669520800;RLHHKY;QNRHVLTFEUAUR
28541;150890630;AAZVHU;JQBFVVU
28542;830004520;LKINUHJIM;JQXBGYSQSWU
28543;836386592;YDYUKUR;QMQLUVXES
28544;056266061;ODARFEU;BQFAVM
28545;319314142;PSSFBH;OTJGRMAD
28546;265152971;HUIQRPYS;UXCVYF
28547;344503656;SXPRYJ;SIZFLDMYQ
28548;328244874;JPALTDSZ;HZJJCS
28549;593110403;GJRLDP;VOENKQ
28550;791713282;UYSCVJYSPVAPW;NAROOFFQ
28551;877845089;IVYJGNWHK;AXPIVJAPIL
28552;645369685;JVRML;HUVNIA
28553;441193124;ELWEFUVWC;NMLSRYAM
28554;940645122;TRZAZAPUS;KJXUPOZTXLG
28555;702612100;IQUXWU;QPWVERGBDX
28556;975620877;GDSVNFJ;FQVSADJVCID
28557;885615019;HEBKNNZL;HUOCKGU
28558;218472570;BQMJCCMRU;NMBATGKHVF
28559;406882169;HRDWVH;MCEUEBBRQCH
28560;022333500;JIVIWRML;OKDFRVR
28561;340207071;WXUDRXQRZ;QTBDS
28562;893347748;OBFSAICH;ZMNEXB
28563;605883788;PKNDYJ;ZYHWKM
28564;932057228;FDZNKLJSYR;NTVGOCWYIZ
28565;299262929;YFUQWV;GFYBKUPHHTE
28566;482672048;RTHBUGRW;AJOJXOW
28567;043363929;QZQKIKDZOK;YGYSAFM
28568;577093408;KENVQRWJJH;XOONLJMY
28569;318924489;UOHW;ZEQUUSYFP
28570;295299491;UNQQJZTHC;SBMHLFLYCC
28571;486333412;PYURNHOJQHNB;CJXFNTL
28572;588593532;KRBPPRMQO;DRLNFT
28573;968347835;GCTGLWS;PVYBHYUUA
28574;147428267;ZGKOAD;AEHYZXYT
28575;077081708;KVWOEHYA;KNYSFGBF
28576;934777962;RCWWQAC;BMHSRSSP
28577;107374189;DIIVULIAPE;VARUDE
28578;438242923;ZIBM;ZCRYKSCJ
28579;044496585;CBMIXLWV;EGOTOHRY
28580;292697817;ZCGBY;MLVPOCI
28581;664941479;HSTMHBQBLRLNE;XACCHNQP
28582;089133966;XKVXJTYDBLYD;MOVNN
28583;371658865;POKIGIV;TZPIJHTBBDB
28584;800780050;FXCEVI;EWRAANL
28585;163946458;IFZVANGRGY;KRTCQRS
28586;342880443;KSTYTRXUHL;YHPSBJ
28587;488573446;RMLZIKBE;KYATLO
28588;278930323;HAPXV;XCWZURGZY
28589;432006888;ISMWKJ;QGMEUTORAYEHQ
28590;711270360;JUKPDTZD;YFHQEGS
28591;385138565;FVZPQD;AMKQW
28592;815366809;WCNKQDDPA;XREGXEDJYA
28593;600708023;ZSCBGW;PYAJTMN
28594;127581987;BPHLPXI;EHIIQOWAF
28595;836375558;HNIKRA;DIQPK
28596;490437532;USTWGR;CLESAR
28597;162359647;LHZTUZ;WFHXJNIY
28598;504735146;RPMDSO;XPPAYR
28599;773160206;GFSDDD;HTIBDBM
28600;717276466;MQPBBHD;YWEASAVAM
28601;114468364;TVYTIL;CAUCJE
28602;146218476;EDKJYPEQJ;XLDKD
28603;095047207;YWDTHLJ;GBKWCXRJ
28604;118125359;IDXLSK;ESUGHOJBMVVS
28605;959055370;BTTPPVFTE;SUGKNVOWBTG
28606;882338566;KTUYTN;ULKNRWM
28607;190729446;VFJGGYM;FBTMSCVV
28608;807216106;ALAKOQ;RDCOCYT
28609;164440410;APWEIWO;XPYCAZW
28610;033287728;RSVVYIU;CTPSXJAIEO
28611;608068625;ZJJCRMXBEMWU;PMGTHGZ
28612;521272458;AZNAF;JYBYWW
28613;914068281;WSFMHNN;EQLXB
28614;646808105;RJULJKI;ZGKDK
28615;707425483;WQATYI;YIXTKXOJM
28616;518279537;RIRBVEKA;RVTGN
28617;312284450;KUNBELA;ZNGLI
28618;047159593;NBYIKUL;IJLMYI
28619;563656852;WRRIMXNM;RDFVPAL
28620;067381024;ZFODLRP;UBSMWTPS
28621;488326297;FQDTJGJ;XXBEANNEBR
28622;920268989;HRPBW;EZKPOG
28623;247070648;OEQKGT;CDGXQSKNAR
28624;097862481;FCOHZFACAY;FNBTHBJ
28625;854406282;HHBSPRXK;PWRMJL
28626;942494691;XVWPWC;MNWIHU
28627;497032616;WJHTDZF;PXHEFA
28628;464727966;IEAPVB;FSNLRYWK
28629;795476840;KBQHCWCK;HHFKOWMCUP
28630;501741645;JGYGHSDVGA;TVPSAFK
28631;888983963;NPPTJSZ;LIUUFPV
28632;749259816;NSOWBQUD;WWRDQYPJ
28633;084301427;UUZMTOJQI;OPSMXLWLDYX
28634;974359685;EFZCEM;PZLZCB
28635;334862483;LVYQBP;NJJHKDLJA
28636;946915371;FUYDCQK;MPXMJPK
28637;228346950;UGMHDMH;GTGIPMRRB
28638;223575974;KJDCCWXIN;REUFKEEIAPC
28639;156723714;FBNOLFX;CCIKLZXP
28640;224680119;JWZTYCQ;GNGOPUEEE
28641;997864842;MDDMGB;BOJPPGG
28642;973338339;FXQPVNGL;RHAQLG
28643;104222832;SRHQIRGF;GESNSXMA
28644;951834718;EVHKDLSMJ;RCZEDRP
28645;254504366;XYIKOC;XCDLZRFP
28646;367173033;IYOXD;YAVMJBF
28647;753043409;UDMD;QPPXLLVM
28648;212149055;QWYGERVAWUV;VVLCVNAZN
28649;751671323;WLDYETA;XNCSXX
28650;406771681;GSABPKZA;ZXZKGGZ
28651;730024553;UUQUQXUK;YOFBM
28652;446882182;KNMQJFXILLK;IGVDFPLZ
28653;878793162;WADNVHK;KWJGGW
28654;946155731;OXLCLH;AJFQEVC
28655;994602848;XRIVVV;ILKNBSM
28656;919071439;KDJVMFH;XSLMCEBPUJ
28657;258973514;PAVOCEYSN;AQFBD
28658;842665297;HDONVSULF;KPOJLI
28659;601046406;AHAQDMOI;MQPSAL
28660;027168653;AREFLJXMJHVM;LCOVSCYGWZG
28661;496898827;XVTJCAP;BFPSNMK
28662;620282658;AHONMHY;CWCKMWZ
28663;893985707;IBHKJGEMDNWYJ;ZAVILY
28664;712141932;CKTAQUCH;PKJSZUOFOW
28665;711122873;KLCRAPECJBPE;HVUHKB
28666;529638673;VMNUDPHT;IWHDHXD
28667;872785212;PWXPJELHN;CFIURWFN
28668;720246604;TQSGUU;FLYXXYX
28669;821490063;PFSKACRZL;BWCANCJD
28670;999126665;EQTLBL;WTMESBLG
28671;964438850;UIPCLL;QVOIGFI
28672;794906235;SLKGZZM;TDSHLDE
28673;412229668;UCZRDY;SGTTIKXMXTR
28674;882378391;LHGMGKEMH;TTINCWIWN
28675;637429716;LYDOMEPXMRJGN;RJUNTNA
28676;144559514;SCDJWG;XPTYGXO
28677;244998669;EHJMRFT;ENZBI
28678;575570682;XMBUSRVN;FINLGD
28679;199666417;QZEGY;FOIPKAKOF
28680;712796689;YPRIGFRHC;QKIUYF
28681;442295839;MNKMKOHNB;ODZQEAZ
28682;775088165;TYGXEEAN;HSLAFYFA
28683;924331267;BQVFRQF;TPIENQ
28684;715321364;SXKXRZASNPL;CMXMCJM
28685;691439165;ZPHCEBWCPJ;SJKWMELOH
28686;962210725;UJUCKOPN;YVSKU
28687;328532556;QGJFVXHYD;QPGCWEU
28688;241025385;XEAWLC;CHUASYPWR
28689;724099674;GAWYLUVYKD;RTQJZZ
28690;836616348;QCSBXM;HWMTB
28691;085023395;UAZUPFD;HBFBQMQT
28692;467818724;YJTZKAKSK;GCENTAAGX
28693;070067192;QIUWBQYF;OMLOBWJIK
28694;014055286;UYWVAQTE;QKSPSGAP
28695;766133702;PIZSMWD;QPOKCIQ
28696;664600972;SEAGUKOZ;NQDBXMDC
28697;335395117;FDBJPHI;RUBGOGKQ
28698;668581564;WBAEDNT;EKGPYA
28699;906100141;SZFGA;XYMYGGWFDG
28700;629366791;QZPUHVPCQ;FIAICOU
28701;148346567;QDXUKHXP;GGQFFKL
28702;932302138;RHNQDCK;RVMBWRJ
28703;727767365;SJAKFUBZ;KETZF
28704;657843464;THHRCQRQ;ABVSAYXQ
28705;658795460;WWPQSSR;WYDXQDN
28706;485099220;GXFYKJTGG;OBBCHYRBGF
28707;763130713;VBSUGCEGUYUZ;DTKTSEBPSYL
28708;899794508;CQEIRP;MVJUOBJ
28709;601193966;RPDDESJR;LSNUBZH
28710;031355938;UULQUCXMC;ZLBKAJT
28711;501603747;NXUNCP;IVSAQLM
28712;177560545;CBHWGBPE;NPZFAD
28713;176444902;SBYKW;TJCZGVO
28714;395865887;OQVQMUX;BKPFD
28715;898481027;OHGTROM;EKFEECD
28716;203812841;MLPZR;LQSTZER
28717;635722859;UIUXQXP;RFDJP
28718;929505987;FWCOQXF;XFEGUYCW
28719;965787075;JFPTO;JWGILK
28720;312385089;KGVGGSDSK;CJTTKOBXPXXJ
28721;024997952;XEYSFMJGJZ;AGYJUS
28722;335467590;SVZKJ;SOIVX
28723;793557954;YWAEAIX;IFKEU
28724;957596375;LBQGRTI;LQYARJG
28725;278133271;WXJRNRTD;HBDQSURAL
28726;674914997;LPNNIELVHJ;WFMZBQW
28727;554520816;DQJVNJMXJFAGX;TKBKELURFOMM
28728;270573382;WJGCO;ZMAAMZZXW
28729;627172220;RJWQIAY;IRIUCLEMT
28730;652024308;MWADQF;UPJPCBX
28731;421665045;HZRQTXVFQ;UDTSSYGE
28732;164804499;BEXQSEI;NGGTOXU
28733;614748776;UBQOXK;VNIPRQ
28734;276607632;CDYHCAUK;ADKKVDK
28735;473011605;FERLCET;UWWAUDSCRFY
28736;658462480;UBWANM;XIBJN
28737;257815242;SHV;DDQNGLKL
28738;935931883;RTRMACW;YKQLMHK
28739;889625097;GDVESDA;SBPBFJRA
28740;825565713;QBQFKT;BLPHZIMD
28741;472109610;ZVNQXPL;YFGCXA
28742;251708315;GQNYPYOYP;EZJOVCDP
28743;416994182;EBVFIWAR;FEKYY
28744;897425805;FJBRTZQTL;QCPARCN
28745;854745740;ZNPQLBI;VBGR
28746;799767133;ASQLR;CQPWUO
28747;316114950;SZQOYJPNP;BLOBBVK
28748;070177942;BXDGV;LTRBGBG
28749;410822971;YYEMKKYQJ;LPDREYJV
28750;730955899;BQWIBJGRBUTMP;HKEIITQ
28751;414372364;ZVUKFHFKE;SJZAH
28752;455779452;BKBXLGAVC;SNPJFDH
28753;861707726;IJABQEBRA;QPOLM
28754;287538403;ODLDNFUEYO;QBCZWPMT
28755;738457965;FVJZYOPY;JBKJPUEIWSON
28756;881834490;URXULWR;XJKOJKRBX
28757;452088101;YTAYUR;AAIQYP
28758;230670400;IHCZYKTJ;YGPOPCN
28759;031353176;WBCBCDEF;UXSOKS
28760;073696720;GIXUIZDA;YYUWRUGCHQ
28761;759964785;XSQKIMM;HZCR
28762;399106513;RGZEKCHWHK;GSDNNNDWTY
28763;042299377;YWJWEGFW;EYPDL
28764;610837835;QCZAJUPWP;LSGYJGSBG
28765;276959017;ETTWG;NVBERUKF
28766;972472831;TJKBXVSO;RUUXEYBST
28767;053881445;BVQKNOPKTQ;GOGBU
28768;985221922;ATGHTZJMFJ;SZQSBJMICH
28769;777885124;ESJIJVL;CIOUYN
28770;812766430;NHIJ;TPTGSMK
28771;007546387;MCPPUBNU;XJDPPMYEBL
28772;185772663;BAMXFDBE;TTRAEVSJ
28773;364472350;SNQWXEPQX;JJTCWL
28774;149234625;IDXVQQV;RQCUMFUGB
28775;068591476;LGUWKW;QOJQTT
28776;488411761;CJNMF;KNZATOH
28777;510294500;POYN;SKIMLR
28778;196482016;BXYDCCZD;TTIHPZNJ
28779;246086241;PFUOFSPT;CJHGH
28780;663842736;BFBCVDSSBKP;FYIXYFCT
28781;565398414;AEBCFZ;LDJIFH
28782;265477257;MZDHJVADDP;SOGNYSBZ
28783;989382525;BNRUQWLXEA;HLUZHCB
28784;551046180;EEGCBE;FHYBB
28785;009891310;HNAVVU;TTOYRI
28786;385933658;ZCDRALULVQI;RTTGFHM
28787;830103370;NXLCNWMNU;QNIQTOB
28788;313217636;BKDSFSOZN;MUIYTLHLQF
28789;822634661;KTJVMTG;BLOUSCRHI
28790;188416459;BAFHARUVN;LBTQCKY
28791;367679423;JZLO;RQFMTH
28792;102529177;LAIEM;GBQUFHNRPA
28793;654782905;DJYBZOFW;CSSAIK
28794;213923942;SZFKI;QZBOL
28795;681432384;BATACFNEA;NRQQBEZAZE
28796;052436387;WKKHKPGPL;XVPRTURSOWX
28797;055570857;KRUQORQMG;BOUYXYIHPI
28798;660208186;UJGUWXC;PHOYXZTQ
28799;783244715;BWRGZBNRX;WAGDTJZ
28800;333539628;REPHXJBT;SKBDNLI
28801;672761004;ILMM;LZSGISEDCY
28802;613397699;LXNYB;NOSELMM
28803;966959564;WNFRKLPN;EYLZHKSF
28804;338886345;SQNIYOQY;JNYGB
28805;375002046;SFHSFR;FKTKYYJW
28806;570105675;VTKXEW;DRKJISJETOK
28807;549059457;JEOOKU;ORROVCUSJ
28808;450146923;BGMLPGVL;DCOOJ
28809;093026638;PZXVMP;WSLPJQX
28810;809487440;FLHFZL;WURTJB
28811;393646361;GMTWTF;HEQPKBL
28812;280412827;AJVLMBZ;TBNRQRPFW
28813;155132813;RVNCGHQ;BHDEPALEAE
28814;088489018;WCQEXBIPHOQX;HAGTZTYH
28815;596167122;HLAGJCXZL;OKAZEMIWMR
28816;675904117;COQINXD;UHOLQPVZL
28817;486887842;AKGZQK;OIKHVSXS
28818;029276647;OFASGS;QJITBMMZZ
28819;788244056;QOEZHCO;GKIX
28820;889028060;GOBOT;KOSL
28821;229719359;CGFSFWV;SSDAHSSB
28822;531493817;XHWNG;JIPV
28823;913798249;HBKZLKQVXYF;QTOHYP
28824;976563576;NJUDZ;DDOKS
28825;125800730;MCGQSMMREQJ;FNZRVZNMW
28826;472639388;SKASDYY;GQTHPFCUZ
28827;375572926;JELAPHRIB;LJFAFPP
28828;903361569;HIFKSJ;CRKDMTB
28829;754657359;MVQGY;UMBRUPU
28830;886750533;EECLUUCY;TAPXTG
28831;845954643;HAQAM;WKWCL
28832;618451946;RPTCZUOX;BOMCMFUXZM
28833;784782739;EMPJKDYNSX;ZFTHSUOTY
28834;547871959;CMMJBKOG;MDKMH
28835;705367828;EYTHLM;IEQNXASAE
28836;341344003;SHFTMIQTMT;ACACAJ
28837;733408107;AFCCW;YQSAWI
28838;339372215;DEAU;DBWVZR
28839;536971883;TBPNBRXB;XHTUTUS
28840;890012159;JDVGZYY;HWVIGZ
28841;468317253;XWHUY;FYYDYVUQR
28842;762583804;NMCEDM;XEVOQ
28843;987786108;PGQVCFP;KPRUHOLBPL
28844;648639982;HSSUX;KXSRNHRJKBE
28845;766447330;JWDIJGKIV;GUCKFNH
28846;828432755;GDSWEV;RHQMDG
28847;526596486;JWUJMNUVE;NRWMBHEG
28848;429253728;BLAUHSNN;WGQI
28849;802857733;EMBV;THGZIKR
28850;289489422;HTEXVF;SUXJXQNS
28851;040756767;XLVUZEAUSR;NCTSKPIHNS
28852;564574986;IHTXGTIDOAFY;AAPWF
28853;037404944;NZNEJVX;RGYUUNJ
28854;807573534;DODRJNBT;CGIDYCQPHW
28855;139425450;JETZFNA;GFOEJETQJ
28856;525068536;TGSNYBF;FJDTB
28857;880576407;AHEZTACRO;QVAFQ
28858;911832280;AFQFFMOEFM;URWZWPZWIUE
28859;004321433;ZMNCSXO;EYUZQSJUN
28860;084342493;MJHPWJIFFG;XCNVGXFX
28861;172216382;IMYJXXF;AGZZSCUUS
28862;765471308;SYKQZFRCQJI;GATVO
28863;567445229;CBUTTVJXZL;QURSQKRB
28864;782896355;YZMCXNO;NVKTYSN
28865;428664677;LMCPOXA;CMPRCWMOLGG
28866;465323687;LWQHFOD;YTGBU
28867;117424811;SFJINANQ;EGYVOTKG
28868;137481343;OJUBQZJ;LQLNUTC
28869;782899473;CDAFQ;PEUZJLSTSC
28870;043900901;YQCMGDQP;XWUIHJ
28871;229168101;QSELDLVXZ;EDEPMKHDB
28872;010304646;TELLIRCQM;JEDJKZNI
28873;851115612;IAZDNBRK;AAJZNX
28874;052815023;DBVCJ;XMXMUUBZ
28875;160582772;LSORKFXIQ;NXYIQ
28876;001492217;NEWBGPQN;XPXY
28877;235851874;LZLGALWTJ;CVFJDB
28878;792494021;WXQNP;ONITYPEUCBC
28879;401687032;UAMSN;CMKMRJMO
28880;084078617;KVUAEBN;ZFWOV
28881;963750032;IFYHDX;MNFCVQNOQR
28882;180136863;KNMJKYM;VIVYJZLF
28883;421908409;CITHHM;SGQSDU
28884;599694874;IBUSHNT;ATLGC
28885;074843659;MHZIUSZQIDYX;EDE
28886;567615675;DCXNGXY;XUBTUFUVUZ
28887;496682290;UIEVD;GWLNQXIZVH
28888;281974495;RIJQSQHTO;OBUUBGJKZRDW
28889;075900899;DRBVOZTBF;UCXZXZQAX
28890;503327407;WEPUKHWI;GGSBLPIUHWW
28891;265490242;XTUCBKQAG;MDBLUR
28892;859349085;ZBDQBYOMSBV;FYVTROPW
28893;139620771;EZURFZ;TJWKLDDK
28894;576792947;VXVYCVGYK;NOJMW
28895;792137479;MYRZJBGK;URRIPAIC
28896;321091718;QJEZNIYSJAEH;SMYFYD
28897;350967517;FDFGNRF;QWLADXOT
28898;080621709;SUKQIDS;OBJOOZ
28899;177348277;TDXROC;OIXBUI
28900;418544285;VVWUDQINK;HUAARXIZW
28901;115484790;XVGYRNJGYD;NAPZCOO
28902;489395711;EFKFGJYC;LBEUDQFZ
28903;513428504;BCKGCOP;CJHCJXX
28904;261374273;GMIHIBTL;EUDCUCBEAF
28905;208543673;YKHNE;GHJLYQ
28906;759125688;DPXTGOHCF;ZXOCMF
28907;495166981;ZZHJBY;LYEON
28908;568833610;AEECHS;YUPGMHZ
28909;930987118;KNCLQB;UNMPVWZT
28910;458349121;OFZSONNN;DJETFT
28911;505051662;RRBZO;KRPLY
28912;510255020;FYBBZQCIWFBM;SFMQIDGV
28913;617849414;KUCAVJ;RYLDVNV
28914;155920774;DTSSV;ATVCDSYZ
28915;732433929;RIFWSA;RJAOHGPJ
28916;129132503;OYMWHIS;MTRBSV
28917;118192669;MTGJBPOA;UMLMQQ
28918;376279280;UZUSG;UUDOTM
28919;681928764;XGXZBYS;LCUKUM
28920;148675550;MSLUTHX;HALLLZ
28921;765225022;YBXC;DHRDUPWJP
28922;941638015;PBHEJ;FOZUR
28923;475276570;DRDKSSSJR;EYHYKU
28924;981184533;WLUNJ;EFLBPZTXKEXB
28925;935684846;KPDVSKKHFDL;MRPLQCQG
28926;198151661;SNVQFHT;SWKNRDJ
28927;172627144;IRIYEQ;GYPTMVERZ
28928;033995101;JUTHRN;MDCPNTE
28929;931822081;JOHZK;CFTBYNKI
28930;595078833;VQNLUSGU;MIPKV
28931;088310479;HOTHDRHHV;EWSQTDET
28932;961582209;LWMOWR;YHVWMENK
28933;217703968;HWBZYFM;GPVNKEHPJ
28934;000231153;SPMQQHM;BDRPCCP
28935;932485512;SQCAZIB;CQFTSBF
28936;125000187;KANRYKQIO;JBKQCS
28937;636041104;IHJWKRUPY;MJCNRRW
28938;640404588;CZYTYBWM;IXNAGXMCNN
28939;810694075;HPZJFERQE;HNLUHSYXP
28940;421850115;MRKZKHCQRGSO;SKYWBVKD
28941;573965771;JFFBFNROI;HALXLFORVV
28942;929550166;CMGAUOTUCW;DXYXHJZH
28943;815516604;ZRFEXAP;TRZXPQO
28944;764279273;LMFLIZBG;IMPLYI
28945;549317751;IFSPY;HLTOQC
28946;632896443;XVTOMHP;FZTCNAV
28947;389375591;DVAKKGKWOPE;PQBZKO
28948;198594968;SEJLCKZ;CGRBZSNXR
28949;932127529;KBWCGLWFE;ZRTTTCI
28950;136413050;WUMTCJ;DSWIDMNYI
28951;945835322;IFRDNUY;MMDIOKJV
28952;068756070;HVIBDN;BIVKKHDB
28953;060473736;XLCGQQUFLT;TAPNGKA
28954;658679633;XIIRJR;TVTLD
28955;399839172;INHEN;LRHIYZRQ
28956;093982645;SBFRML;HWSKEV
28957;712861490;RDGWSXXUP;VAMTOUVC
28958;050514763;HHXWKU;NGCAEBEZV
28959;493957588;UZHGS;MAJHCY
28960;786831531;LBQFVC;HAARAQWYW
28961;050224995;PDXHVCM;QHNXJSE
28962;790065111;VNBFKX;UDOMTBU
28963;121224272;VBUQRNMA;ONAEZJ
28964;960821242;ELGIRTA;OPPPTKYRCK
28965;302629800;CWVMIWBX;PBFQGBVI
28966;121880300;GLQHBYE;JTHHAGV
28967;006086220;HJDVVIR;TTJIGEROBC
28968;760966535;QXZOKCTZ;PRW
28969;228987365;SWHSDY;UPFZXNWHV
28970;681266616;TLJCZY;UBEBIXOV
28971;973549348;WHBQJX;HAKYFZWD
28972;860392830;NPETFZBI;VFDQXG
28973;212309685;AQTHWVYN;EUKXRJ
28974;486109217;NHDSCYG;CZCK
28975;146448244;KABDVPK;DEHJMR
28976;729596332;DTVNL;TTOMPPJ
28977;634196190;MTEGNAOQ;OSBGZPJD
28978;329150995;JBDATCF;FJDFUNEKP
28979;722816632;QHXHDYQD;APHTYSCIRKJX
28980;804403053;EJMUTBXI;ZUTIEMAO
28981;130218277;EQUEXAVQ;PFHBOO
28982;754425698;JMVXITVPT;LIPAMW
28983;722149692;LIVZE;XHUMNC
28984;798256500;NSPEZELK;BITBNJA
28985;390566575;XSWTG;EQBVNHV
28986;993861490;FUC;LLTDQGA
28987;415118923;STPU;CUMAQJS
28988;642940209;IZJEWKQ;GYUDW
